2017.07.20,00:00,856.91,857.71,835.61,845.69,5405
2017.07.21,00:00,845.51,856.94,841.68,844.28,3556
2017.07.24,00:00,843.26,854.09,840.01,851.89,4623
2017.07.25,00:00,849.27,865.54,848.27,858.79,3193
2017.07.26,00:00,857.27,870.01,851.72,865.91,4944
2017.07.27,00:00,868.01,885.93,866.68,877.52,5388
2017.07.28,00:00,875.76,883.08,868.95,879.80,4365
2017.07.31,00:00,881.22,898.22,877.56,885.07,5568
2017.08.01,00:00,884.81,900.70,882.06,893.67,5341
2017.08.02,00:00,889.06,905.73,888.57,894.46,5699
2017.08.03,00:00,894.61,897.73,880.77,881.98,5199
2017.08.04,00:00,882.34,889.18,875.51,876.26,3918
2017.08.07,00:00,874.96,887.76,867.01,887.21,2723
2017.08.08,00:00,886.56,900.51,883.72,899.44,5947
2017.08.09,00:00,897.16,899.55,888.78,890.12,5457
2017.08.10,00:00,890.01,904.92,889.11,898.03,4865
2017.08.11,00:00,898.36,901.37,891.87,893.52,5830
2017.08.14,00:00,891.54,900.47,891.44,896.51,3496
2017.08.15,00:00,895.06,897.80,879.94,887.81,4522
2017.08.16,00:00,886.71,915.20,885.87,914.29,4679
2017.08.17,00:00,911.61,929.27,911.61,922.49,4317
2017.08.18,00:00,919.48,933.53,918.49,922.81,3211
2017.08.21,00:00,920.71,939.94,919.32,938.53,3680
2017.08.22,00:00,935.95,938.78,928.56,929.98,5326
2017.08.23,00:00,928.96,936.38,924.59,933.77,4233
2017.08.24,00:00,930.03,936.22,929.23,933.02,4480
2017.08.25,00:00,933.67,940.53,925.44,926.00,5501
2017.08.28,00:00,926.46,938.08,925.51,934.33,5013
2017.08.29,00:00,935.34,949.63,934.15,943.69,7174
2017.08.30,00:00,941.64,946.31,928.81,930.90,5417
2017.08.31,00:00,929.11,939.57,927.51,934.72,6204
2017.09.01,00:00,934.86,982.93,931.62,979.16,8489
2017.09.04,00:00,979.61,1001.21,970.40,973.55,3409
2017.09.05,00:00,973.71,990.17,954.77,957.62,6838
2017.09.06,00:00,956.19,965.73,935.92,941.46,8834
2017.09.07,00:00,937.91,959.17,935.93,955.76,7508
2017.09.08,00:00,955.61,965.86,933.32,933.87,6232
2017.09.11,00:00,929.54,953.92,929.34,935.05,6342
2017.09.12,00:00,932.56,957.80,932.56,954.37,6717
2017.09.13,00:00,953.12,953.67,935.42,939.05,6178
2017.09.14,00:00,936.96,943.67,916.83,925.67,8321
2017.09.15,00:00,922.66,930.51,916.82,922.71,5893
2017.09.18,00:00,921.41,939.01,921.31,935.49,8054
2017.09.19,00:00,933.52,936.75,905.87,909.44,6619
2017.09.20,00:00,907.46,916.26,901.91,915.32,9099
2017.09.21,00:00,910.72,920.37,906.44,913.54,7642
2017.09.22,00:00,911.51,924.08,908.53,921.39,5442
2017.09.25,00:00,919.23,926.40,909.17,913.45,9022
2017.09.26,00:00,910.60,919.50,909.57,917.15,6966
2017.09.27,00:00,914.62,934.61,910.73,930.17,8993
2017.09.28,00:00,929.81,939.01,922.65,932.61,8871
2017.09.29,00:00,929.72,939.78,929.26,934.07,7396
2017.10.02,00:00,935.31,939.48,908.56,909.75,7569
2017.10.03,00:00,908.36,921.37,906.39,916.97,5499
2017.10.04,00:00,916.12,926.60,915.91,924.97,5786
2017.10.05,00:00,922.52,942.57,921.70,942.30,4175
2017.10.06,00:00,939.17,945.21,918.15,921.36,7409
2017.10.09,00:00,918.86,930.67,915.77,928.72,5360
2017.10.10,00:00,929.62,940.47,927.83,933.48,5962
2017.10.11,00:00,929.46,961.46,929.46,960.06,6069
2017.10.12,00:00,958.51,985.83,954.13,971.46,6597
2017.10.13,00:00,971.97,996.48,969.89,988.38,5658
2017.10.16,00:00,984.97,1009.30,970.28,974.71,8910
2017.10.17,00:00,972.17,991.83,972.17,982.40,7428
2017.10.18,00:00,980.37,990.40,954.91,957.89,8715
2017.10.19,00:00,955.82,967.49,948.77,960.27,8048
2017.10.20,00:00,960.57,979.53,960.22,975.24,6946
2017.10.23,00:00,973.82,974.42,953.76,956.43,7057
2017.10.24,00:00,954.37,968.17,954.37,965.33,7681
2017.10.25,00:00,964.27,972.36,953.46,960.44,6461
2017.10.26,00:00,960.77,974.40,960.72,970.88,8528
2017.10.27,00:00,969.07,972.09,961.48,970.81,11453
2017.10.30,00:00,967.47,975.71,961.67,965.39,4495
2017.10.31,00:00,963.52,984.53,963.42,983.03,5645
2017.11.01,00:00,981.57,1005.98,980.67,1003.59,7213
2017.11.02,00:00,1002.50,1006.35,989.69,997.27,4800
2017.11.03,00:00,995.60,1002.62,990.52,1000.72,6519
2017.11.06,00:00,999.45,1006.48,993.43,1000.89,5001
2017.11.07,00:00,1000.82,1002.65,993.93,996.63,6616
2017.11.08,00:00,996.07,1019.52,994.67,1016.38,6084
2017.11.09,00:00,1014.87,1026.67,1005.65,1011.60,8547
2017.11.10,00:00,1010.87,1013.28,993.17,994.28,5957
2017.11.13,00:00,995.47,1003.52,989.50,992.46,5973
2017.11.14,00:00,990.72,998.44,976.83,987.56,8767
2017.11.15,00:00,987.17,991.32,975.61,986.20,8344
2017.11.16,00:00,984.92,991.13,982.15,989.34,5371
2017.11.17,00:00,987.97,999.63,987.62,995.65,6762
2017.11.20,00:00,993.17,1001.28,987.06,990.27,8808
2017.11.21,00:00,991.02,1003.33,987.65,1001.12,7928
2017.11.22,00:00,1001.12,1007.86,998.72,1005.76,7931
2017.11.23,00:00,1004.92,1014.09,1000.61,1012.27,2313
2017.11.24,00:00,1011.77,1012.73,995.83,996.59,3142
2017.11.27,00:00,997.27,1006.67,992.56,1005.38,4366
2017.11.28,00:00,1004.52,1030.59,1000.76,1029.88,8153
2017.11.29,00:00,1027.81,1029.25,1012.48,1015.62,8517
2017.11.30,00:00,1013.42,1022.95,1006.66,1010.37,7410
2017.12.01,00:00,1008.02,1024.68,1008.02,1021.36,6894
2017.12.04,00:00,1020.74,1023.69,992.84,993.76,5738
2017.12.05,00:00,993.27,1001.52,980.83,984.72,7707
2017.12.06,00:00,984.27,997.82,983.72,996.26,6989
2017.12.07,00:00,994.82,1020.43,992.79,1014.93,5793
2017.12.08,00:00,1013.42,1018.04,999.37,1007.34,5618
2017.12.11,00:00,1004.92,1014.53,1002.23,1010.78,4804
2017.12.12,00:00,1008.22,1014.30,1003.34,1014.10,5443
2017.12.13,00:00,1012.67,1018.57,1007.89,1018.20,5720
2017.12.14,00:00,1016.87,1038.15,1004.81,1036.22,6637
2017.12.15,00:00,1033.27,1037.07,1020.70,1024.61,6302
2017.12.18,00:00,1024.44,1027.86,1013.78,1019.32,7367
2017.12.19,00:00,1018.27,1026.33,1017.83,1024.52,4500
2017.12.20,00:00,1024.37,1035.88,1021.64,1027.33,5056
2017.12.21,00:00,1026.62,1039.26,1025.47,1038.54,3864
2017.12.22,00:00,1037.92,1042.94,1029.98,1037.82,4143
2017.12.26,00:00,1035.47,1053.17,1035.42,1051.47,2171
2017.12.27,00:00,1050.87,1067.93,1049.87,1062.78,4413
2017.12.28,00:00,1059.97,1071.14,1054.63,1066.61,2954
2017.12.29,00:00,1061.98,1069.04,1053.75,1061.11,5499
2018.01.02,00:00,1060.12,1097.28,1059.52,1092.68,5167
2018.01.03,00:00,1092.02,1094.47,1081.18,1084.04,5000
2018.01.04,00:00,1083.57,1107.83,1080.22,1097.41,7516
2018.01.05,00:00,1095.59,1101.73,1086.41,1092.58,5538
